raceId,year,round,circuitId,name,driverRef,constructorRef,grid,quali_position,driver_champ_points,driver_champ_pos,constructor_champ_points,constructor_champ_pos,positionOrder,points,status,won_race,podium,dnf
1120,2023,22,24,Abu Dhabi Grand Prix,leclerc,ferrari,2,2.0,206.0,5.0,406.0,3.0,2,18.0,Finished,0,1,0
1120,2023,22,24,Abu Dhabi Grand Prix,russell,mercedes,4,4.0,175.0,8.0,409.0,2.0,3,15.0,Finished,0,1,0
1120,2023,22,24,Abu Dhabi Grand Prix,perez,red_bull,9,9.0,285.0,2.0,860.0,1.0,4,12.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,norris,mclaren,5,5.0,205.0,6.0,302.0,4.0,5,10.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,piastri,mclaren,3,3.0,97.0,9.0,302.0,4.0,6,8.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,alonso,aston_martin,7,7.0,206.0,4.0,280.0,5.0,7,6.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,tsunoda,alphatauri,6,6.0,17.0,14.0,25.0,8.0,8,4.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,hamilton,mercedes,11,11.0,234.0,3.0,409.0,2.0,9,2.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,stroll,aston_martin,13,13.0,74.0,10.0,280.0,5.0,10,1.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,ricciardo,alphatauri,15,15.0,6.0,17.0,25.0,8.0,11,0.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,ocon,alpine,12,12.0,58.0,12.0,120.0,6.0,12,0.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,gasly,alpine,10,10.0,62.0,11.0,120.0,6.0,13,0.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,albon,williams,14,14.0,27.0,13.0,28.0,7.0,14,0.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,hulkenberg,haas,8,8.0,9.0,16.0,12.0,10.0,15,0.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,sargeant,williams,20,20.0,1.0,21.0,28.0,7.0,16,0.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,zhou,alfa,19,19.0,6.0,18.0,16.0,9.0,17,0.0,Finished,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,sainz,ferrari,16,16.0,200.0,7.0,406.0,3.0,18,0.0,Retired,0,0,1
1120,2023,22,24,Abu Dhabi Grand Prix,bottas,alfa,18,18.0,10.0,15.0,16.0,9.0,19,0.0,+1 Lap,0,0,0
1120,2023,22,24,Abu Dhabi Grand Prix,kevin_magnussen,haas,17,17.0,3.0,19.0,12.0,10.0,20,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,max_verstappen,red_bull,1,1.0,26.0,1.0,44.0,1.0,1,26.0,Finished,1,1,0
1121,2024,1,3,Bahrain Grand Prix,perez,red_bull,5,5.0,18.0,2.0,44.0,1.0,2,18.0,Finished,0,1,0
1121,2024,1,3,Bahrain Grand Prix,sainz,ferrari,4,4.0,15.0,3.0,27.0,2.0,3,15.0,Finished,0,1,0
1121,2024,1,3,Bahrain Grand Prix,leclerc,ferrari,2,2.0,12.0,4.0,27.0,2.0,4,12.0,Finished,0,0,0
1121,2024,1,3,Bahrain Grand Prix,russell,mercedes,3,3.0,10.0,5.0,16.0,3.0,5,10.0,Finished,0,0,0
1121,2024,1,3,Bahrain Grand Prix,norris,mclaren,7,7.0,8.0,6.0,12.0,4.0,6,8.0,Finished,0,0,0
1121,2024,1,3,Bahrain Grand Prix,hamilton,mercedes,9,9.0,6.0,7.0,16.0,3.0,7,6.0,Finished,0,0,0
1121,2024,1,3,Bahrain Grand Prix,piastri,mclaren,8,8.0,4.0,8.0,12.0,4.0,8,4.0,Finished,0,0,0
1121,2024,1,3,Bahrain Grand Prix,alonso,aston_martin,6,6.0,2.0,9.0,3.0,5.0,9,2.0,Finished,0,0,0
1121,2024,1,3,Bahrain Grand Prix,stroll,aston_martin,12,12.0,1.0,10.0,3.0,5.0,10,1.0,Finished,0,0,0
1121,2024,1,3,Bahrain Grand Prix,zhou,sauber,17,17.0,0.0,11.0,0.0,6.0,11,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,kevin_magnussen,haas,15,15.0,0.0,12.0,0.0,7.0,12,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,ricciardo,rb,14,14.0,0.0,13.0,0.0,8.0,13,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,tsunoda,rb,11,11.0,0.0,14.0,0.0,8.0,14,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,albon,williams,13,13.0,0.0,15.0,0.0,9.0,15,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,hulkenberg,haas,10,10.0,0.0,16.0,0.0,7.0,16,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,ocon,alpine,19,19.0,0.0,17.0,0.0,10.0,17,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,gasly,alpine,20,20.0,0.0,18.0,0.0,10.0,18,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,bottas,sauber,16,16.0,0.0,19.0,0.0,6.0,19,0.0,+1 Lap,0,0,0
1121,2024,1,3,Bahrain Grand Prix,sargeant,williams,18,18.0,0.0,20.0,0.0,9.0,20,0.0,+2 Laps,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,max_verstappen,red_bull,1,1.0,51.0,1.0,87.0,1.0,1,25.0,Finished,1,1,0
1122,2024,2,77,Saudi Arabian Grand Prix,perez,red_bull,3,3.0,36.0,2.0,87.0,1.0,2,18.0,Finished,0,1,0
1122,2024,2,77,Saudi Arabian Grand Prix,leclerc,ferrari,2,2.0,28.0,3.0,49.0,2.0,3,16.0,Finished,0,1,0
1122,2024,2,77,Saudi Arabian Grand Prix,piastri,mclaren,5,5.0,16.0,5.0,28.0,3.0,4,12.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,alonso,aston_martin,4,4.0,12.0,7.0,13.0,5.0,5,10.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,russell,mercedes,7,7.0,18.0,4.0,26.0,4.0,6,8.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,bearman,ferrari,11,11.0,6.0,10.0,49.0,2.0,7,6.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,norris,mclaren,6,6.0,12.0,8.0,28.0,3.0,8,4.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,hamilton,mercedes,8,8.0,8.0,9.0,26.0,4.0,9,2.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,hulkenberg,haas,15,15.0,1.0,11.0,1.0,6.0,10,1.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,albon,williams,12,12.0,0.0,13.0,0.0,7.0,11,0.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,kevin_magnussen,haas,13,13.0,0.0,15.0,1.0,6.0,12,0.0,Finished,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,ocon,alpine,17,17.0,0.0,17.0,0.0,10.0,13,0.0,+1 Lap,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,sargeant,williams,19,19.0,0.0,19.0,0.0,7.0,14,0.0,+1 Lap,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,tsunoda,rb,9,9.0,0.0,18.0,0.0,9.0,15,0.0,+1 Lap,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,ricciardo,rb,14,14.0,0.0,16.0,0.0,9.0,16,0.0,+1 Lap,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,bottas,sauber,16,16.0,0.0,20.0,0.0,8.0,17,0.0,+1 Lap,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,zhou,sauber,20,20.0,0.0,14.0,0.0,8.0,18,0.0,+1 Lap,0,0,0
1122,2024,2,77,Saudi Arabian Grand Prix,stroll,aston_martin,10,10.0,1.0,12.0,13.0,5.0,19,0.0,Accident,0,0,1
1122,2024,2,77,Saudi Arabian Grand Prix,gasly,alpine,18,18.0,0.0,21.0,0.0,10.0,20,0.0,Gearbox,0,0,1
1123,2024,3,1,Australian Grand Prix,sainz,ferrari,2,2.0,40.0,4.0,93.0,2.0,1,25.0,Finished,1,1,0
1123,2024,3,1,Australian Grand Prix,leclerc,ferrari,4,5.0,47.0,2.0,93.0,2.0,2,19.0,Finished,0,1,0
1123,2024,3,1,Australian Grand Prix,norris,mclaren,3,4.0,27.0,6.0,55.0,3.0,3,15.0,Finished,0,1,0
1123,2024,3,1,Australian Grand Prix,piastri,mclaren,5,6.0,28.0,5.0,55.0,3.0,4,12.0,Finished,0,0,0
1123,2024,3,1,Australian Grand Prix,perez,red_bull,6,3.0,46.0,3.0,97.0,1.0,5,10.0,Finished,0,0,0
1123,2024,3,1,Australian Grand Prix,stroll,aston_martin,9,9.0,9.0,9.0,25.0,5.0,6,8.0,Finished,0,0,0
1123,2024,3,1,Australian Grand Prix,tsunoda,rb,8,8.0,6.0,11.0,6.0,6.0,7,6.0,Finished,0,0,0
1123,2024,3,1,Australian Grand Prix,alonso,aston_martin,10,10.0,16.0,8.0,25.0,5.0,8,4.0,Finished,0,0,0
1123,2024,3,1,Australian Grand Prix,hulkenberg,haas,16,16.0,3.0,13.0,4.0,7.0,9,2.0,Finished,0,0,0
1123,2024,3,1,Australian Grand Prix,kevin_magnussen,haas,14,14.0,1.0,14.0,4.0,7.0,10,1.0,+1 Lap,0,0,0
1123,2024,3,1,Australian Grand Prix,albon,williams,12,12.0,0.0,15.0,0.0,8.0,11,0.0,+1 Lap,0,0,0
1123,2024,3,1,Australian Grand Prix,ricciardo,rb,18,18.0,0.0,17.0,6.0,6.0,12,0.0,+1 Lap,0,0,0
1123,2024,3,1,Australian Grand Prix,gasly,alpine,17,17.0,0.0,19.0,0.0,10.0,13,0.0,+1 Lap,0,0,0
1123,2024,3,1,Australian Grand Prix,bottas,sauber,13,13.0,0.0,20.0,0.0,9.0,14,0.0,+1 Lap,0,0,0
1123,2024,3,1,Australian Grand Prix,zhou,sauber,19,19.0,0.0,16.0,0.0,9.0,15,0.0,+1 Lap,0,0,0
1123,2024,3,1,Australian Grand Prix,ocon,alpine,15,15.0,0.0,18.0,0.0,10.0,16,0.0,+1 Lap,0,0,0
1123,2024,3,1,Australian Grand Prix,russell,mercedes,7,7.0,18.0,7.0,26.0,4.0,17,0.0,Accident,0,0,1
1123,2024,3,1,Australian Grand Prix,hamilton,mercedes,11,11.0,8.0,10.0,26.0,4.0,18,0.0,Engine,0,0,1
1123,2024,3,1,Australian Grand Prix,max_verstappen,red_bull,1,1.0,51.0,1.0,97.0,1.0,19,0.0,Brakes,0,0,1
1124,2024,4,22,Japanese Grand Prix,max_verstappen,red_bull,1,1.0,77.0,1.0,141.0,1.0,1,26.0,Finished,1,1,0
1124,2024,4,22,Japanese Grand Prix,perez,red_bull,2,2.0,64.0,2.0,141.0,1.0,2,18.0,Finished,0,1,0
1124,2024,4,22,Japanese Grand Prix,sainz,ferrari,4,4.0,55.0,4.0,120.0,2.0,3,15.0,Finished,0,1,0
1124,2024,4,22,Japanese Grand Prix,leclerc,ferrari,8,8.0,59.0,3.0,120.0,2.0,4,12.0,Finished,0,0,0
1124,2024,4,22,Japanese Grand Prix,norris,mclaren,3,3.0,37.0,5.0,69.0,3.0,5,10.0,Finished,0,0,0
1124,2024,4,22,Japanese Grand Prix,alonso,aston_martin,5,5.0,24.0,8.0,33.0,5.0,6,8.0,Finished,0,0,0
1124,2024,4,22,Japanese Grand Prix,russell,mercedes,9,9.0,24.0,7.0,34.0,4.0,7,6.0,Finished,0,0,0
1124,2024,4,22,Japanese Grand Prix,piastri,mclaren,6,6.0,32.0,6.0,69.0,3.0,8,4.0,Finished,0,0,0
1124,2024,4,22,Japanese Grand Prix,hamilton,mercedes,7,7.0,10.0,9.0,34.0,4.0,9,2.0,Finished,0,0,0
1124,2024,4,22,Japanese Grand Prix,tsunoda,rb,10,10.0,7.0,11.0,7.0,6.0,10,1.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,hulkenberg,haas,12,12.0,3.0,13.0,4.0,7.0,11,0.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,stroll,aston_martin,16,16.0,9.0,10.0,33.0,5.0,12,0.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,kevin_magnussen,haas,18,18.0,1.0,14.0,4.0,7.0,13,0.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,bottas,sauber,13,13.0,0.0,20.0,0.0,9.0,14,0.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,ocon,alpine,15,15.0,0.0,18.0,0.0,10.0,15,0.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,gasly,alpine,17,17.0,0.0,19.0,0.0,10.0,16,0.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,sargeant,williams,19,19.0,0.0,21.0,0.0,8.0,17,0.0,+1 Lap,0,0,0
1124,2024,4,22,Japanese Grand Prix,zhou,sauber,20,20.0,0.0,16.0,0.0,9.0,18,0.0,Gearbox,0,0,1
1124,2024,4,22,Japanese Grand Prix,ricciardo,rb,11,11.0,0.0,17.0,7.0,6.0,19,0.0,Accident,0,0,1
1124,2024,4,22,Japanese Grand Prix,albon,williams,14,14.0,0.0,15.0,0.0,8.0,20,0.0,Accident,0,0,1
1125,2024,5,17,Chinese Grand Prix,max_verstappen,red_bull,1,1.0,110.0,1.0,195.0,1.0,1,25.0,Finished,1,1,0
1125,2024,5,17,Chinese Grand Prix,norris,mclaren,4,4.0,58.0,5.0,96.0,3.0,2,18.0,Finished,0,1,0
1125,2024,5,17,Chinese Grand Prix,perez,red_bull,2,2.0,85.0,2.0,195.0,1.0,3,15.0,Finished,0,1,0
1125,2024,5,17,Chinese Grand Prix,leclerc,ferrari,6,6.0,76.0,3.0,151.0,2.0,4,12.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,sainz,ferrari,7,7.0,69.0,4.0,151.0,2.0,5,10.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,russell,mercedes,8,8.0,33.0,7.0,52.0,4.0,6,8.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,alonso,aston_martin,3,3.0,31.0,8.0,40.0,5.0,7,7.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,piastri,mclaren,5,5.0,38.0,6.0,96.0,3.0,8,4.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,hamilton,mercedes,18,18.0,19.0,9.0,52.0,4.0,9,2.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,hulkenberg,haas,9,9.0,4.0,13.0,5.0,7.0,10,1.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,ocon,alpine,13,13.0,0.0,16.0,0.0,9.0,11,0.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,albon,williams,14,14.0,0.0,15.0,0.0,8.0,12,0.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,gasly,alpine,15,15.0,0.0,19.0,0.0,9.0,13,0.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,zhou,sauber,16,16.0,0.0,17.0,0.0,10.0,14,0.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,stroll,aston_martin,11,11.0,9.0,10.0,40.0,5.0,15,0.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,kevin_magnussen,haas,17,17.0,1.0,14.0,5.0,7.0,16,0.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,sargeant,williams,20,20.0,0.0,21.0,0.0,8.0,17,0.0,Finished,0,0,0
1125,2024,5,17,Chinese Grand Prix,ricciardo,rb,12,12.0,0.0,18.0,7.0,6.0,18,0.0,Retired,0,0,1
1125,2024,5,17,Chinese Grand Prix,tsunoda,rb,19,19.0,7.0,11.0,7.0,6.0,19,0.0,Retired,0,0,1
1125,2024,5,17,Chinese Grand Prix,bottas,sauber,10,10.0,0.0,20.0,0.0,10.0,20,0.0,Retired,0,0,1
1126,2024,6,79,Miami Grand Prix,norris,mclaren,5,5.0,83.0,4.0,124.0,3.0,1,25.0,Finished,1,1,0
1126,2024,6,79,Miami Grand Prix,max_verstappen,red_bull,1,1.0,136.0,1.0,239.0,1.0,2,18.0,Finished,0,1,0
1126,2024,6,79,Miami Grand Prix,leclerc,ferrari,2,2.0,98.0,3.0,187.0,2.0,3,15.0,Finished,0,1,0
1126,2024,6,79,Miami Grand Prix,perez,red_bull,4,4.0,103.0,2.0,239.0,1.0,4,12.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,sainz,ferrari,3,3.0,83.0,5.0,187.0,2.0,5,10.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,hamilton,mercedes,8,8.0,27.0,9.0,64.0,4.0,6,8.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,tsunoda,rb,10,10.0,14.0,10.0,19.0,6.0,7,6.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,russell,mercedes,7,7.0,37.0,7.0,64.0,4.0,8,4.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,alonso,aston_martin,15,15.0,33.0,8.0,42.0,5.0,9,2.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,ocon,alpine,13,13.0,1.0,15.0,1.0,8.0,10,1.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,hulkenberg,haas,9,9.0,6.0,13.0,7.0,7.0,11,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,gasly,alpine,12,12.0,0.0,19.0,1.0,8.0,12,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,piastri,mclaren,6,6.0,41.0,6.0,124.0,3.0,13,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,zhou,sauber,19,20.0,0.0,18.0,0.0,10.0,14,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,ricciardo,rb,20,18.0,5.0,14.0,19.0,6.0,15,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,bottas,sauber,16,16.0,0.0,20.0,0.0,10.0,16,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,stroll,aston_martin,11,11.0,9.0,11.0,42.0,5.0,17,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,albon,williams,14,14.0,0.0,17.0,0.0,9.0,18,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,kevin_magnussen,haas,18,19.0,1.0,16.0,7.0,7.0,19,0.0,Finished,0,0,0
1126,2024,6,79,Miami Grand Prix,sargeant,williams,17,17.0,0.0,21.0,0.0,9.0,20,0.0,Collision,0,0,1
1127,2024,7,21,Emilia Romagna Grand Prix,max_verstappen,red_bull,1,1.0,161.0,1.0,268.0,1.0,1,25.0,Finished,1,1,0
1127,2024,7,21,Emilia Romagna Grand Prix,norris,mclaren,2,3.0,101.0,4.0,154.0,3.0,2,18.0,Finished,0,1,0
1127,2024,7,21,Emilia Romagna Grand Prix,leclerc,ferrari,3,4.0,113.0,2.0,212.0,2.0,3,15.0,Finished,0,1,0
1127,2024,7,21,Emilia Romagna Grand Prix,piastri,mclaren,5,2.0,53.0,6.0,154.0,3.0,4,12.0,Finished,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,sainz,ferrari,4,5.0,93.0,5.0,212.0,2.0,5,10.0,Finished,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,hamilton,mercedes,8,8.0,35.0,8.0,79.0,4.0,6,8.0,Finished,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,russell,mercedes,6,6.0,44.0,7.0,79.0,4.0,7,7.0,Finished,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,perez,red_bull,11,11.0,107.0,3.0,268.0,1.0,8,4.0,Finished,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,stroll,aston_martin,13,13.0,11.0,11.0,44.0,5.0,9,2.0,Finished,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,tsunoda,rb,7,7.0,15.0,10.0,20.0,6.0,10,1.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,hulkenberg,haas,10,10.0,6.0,13.0,7.0,7.0,11,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,kevin_magnussen,haas,18,18.0,1.0,16.0,7.0,7.0,12,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,ricciardo,rb,9,9.0,5.0,14.0,20.0,6.0,13,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,ocon,alpine,12,12.0,1.0,15.0,1.0,8.0,14,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,zhou,sauber,17,17.0,0.0,18.0,0.0,10.0,15,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,gasly,alpine,15,15.0,0.0,19.0,1.0,8.0,16,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,sargeant,williams,19,20.0,0.0,21.0,0.0,9.0,17,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,bottas,sauber,16,16.0,0.0,20.0,0.0,10.0,18,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,alonso,aston_martin,20,19.0,33.0,9.0,44.0,5.0,19,0.0,+1 Lap,0,0,0
1127,2024,7,21,Emilia Romagna Grand Prix,albon,williams,14,14.0,0.0,17.0,0.0,9.0,20,0.0,Retired,0,0,1
1128,2024,8,6,Monaco Grand Prix,leclerc,ferrari,1,1.0,138.0,2.0,252.0,2.0,1,25.0,Finished,1,1,0
1128,2024,8,6,Monaco Grand Prix,piastri,mclaren,2,2.0,71.0,6.0,184.0,3.0,2,18.0,Finished,0,1,0
1128,2024,8,6,Monaco Grand Prix,sainz,ferrari,3,3.0,108.0,4.0,252.0,2.0,3,15.0,Finished,0,1,0
1128,2024,8,6,Monaco Grand Prix,norris,mclaren,4,4.0,113.0,3.0,184.0,3.0,4,12.0,Finished,0,0,0
1128,2024,8,6,Monaco Grand Prix,russell,mercedes,5,5.0,54.0,7.0,96.0,4.0,5,10.0,Finished,0,0,0
1128,2024,8,6,Monaco Grand Prix,max_verstappen,red_bull,6,6.0,169.0,1.0,276.0,1.0,6,8.0,Finished,0,0,0
1128,2024,8,6,Monaco Grand Prix,hamilton,mercedes,7,7.0,42.0,8.0,96.0,4.0,7,7.0,Finished,0,0,0
1128,2024,8,6,Monaco Grand Prix,tsunoda,rb,8,8.0,19.0,10.0,24.0,6.0,8,4.0,+1 Lap,0,0,0
1128,2024,8,6,Monaco Grand Prix,albon,williams,9,9.0,2.0,15.0,2.0,8.0,9,2.0,+1 Lap,0,0,0
1128,2024,8,6,Monaco Grand Prix,gasly,alpine,10,10.0,1.0,18.0,2.0,9.0,10,1.0,+1 Lap,0,0,0
1128,2024,8,6,Monaco Grand Prix,alonso,aston_martin,14,16.0,33.0,9.0,44.0,5.0,11,0.0,+2 Laps,0,0,0
1128,2024,8,6,Monaco Grand Prix,ricciardo,rb,12,13.0,5.0,14.0,24.0,6.0,12,0.0,+2 Laps,0,0,0
1128,2024,8,6,Monaco Grand Prix,bottas,sauber,17,19.0,0.0,20.0,0.0,10.0,13,0.0,+2 Laps,0,0,0
1128,2024,8,6,Monaco Grand Prix,stroll,aston_martin,13,14.0,11.0,11.0,44.0,5.0,14,0.0,+2 Laps,0,0,0
1128,2024,8,6,Monaco Grand Prix,sargeant,williams,15,17.0,0.0,21.0,2.0,8.0,15,0.0,+2 Laps,0,0,0
1128,2024,8,6,Monaco Grand Prix,zhou,sauber,18,20.0,0.0,19.0,0.0,10.0,16,0.0,+2 Laps,0,0,0
1128,2024,8,6,Monaco Grand Prix,ocon,alpine,11,11.0,1.0,16.0,2.0,9.0,17,0.0,Collision,0,0,1
1128,2024,8,6,Monaco Grand Prix,perez,red_bull,16,18.0,107.0,5.0,276.0,1.0,18,0.0,Collision,0,0,1
1128,2024,8,6,Monaco Grand Prix,hulkenberg,haas,19,12.0,6.0,13.0,7.0,7.0,19,0.0,Collision,0,0,1
1128,2024,8,6,Monaco Grand Prix,kevin_magnussen,haas,20,15.0,1.0,17.0,7.0,7.0,20,0.0,Collision,0,0,1
1129,2024,9,7,Canadian Grand Prix,max_verstappen,red_bull,2,2.0,194.0,1.0,301.0,1.0,1,25.0,Finished,1,1,0
1129,2024,9,7,Canadian Grand Prix,norris,mclaren,3,3.0,131.0,3.0,212.0,3.0,2,18.0,Finished,0,1,0
1129,2024,9,7,Canadian Grand Prix,russell,mercedes,1,1.0,69.0,7.0,124.0,4.0,3,15.0,Finished,0,1,0
1129,2024,9,7,Canadian Grand Prix,hamilton,mercedes,7,7.0,55.0,8.0,124.0,4.0,4,13.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,piastri,mclaren,4,4.0,81.0,6.0,212.0,3.0,5,10.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,alonso,aston_martin,6,6.0,41.0,9.0,58.0,5.0,6,8.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,stroll,aston_martin,9,9.0,17.0,11.0,58.0,5.0,7,6.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,ricciardo,rb,5,5.0,9.0,12.0,28.0,6.0,8,4.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,gasly,alpine,15,15.0,3.0,15.0,5.0,8.0,9,2.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,ocon,alpine,18,18.0,2.0,17.0,5.0,8.0,10,1.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,hulkenberg,haas,17,19.0,6.0,14.0,7.0,7.0,11,0.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,kevin_magnussen,haas,14,14.0,1.0,18.0,7.0,7.0,12,0.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,bottas,sauber,0,17.0,0.0,20.0,0.0,10.0,13,0.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,tsunoda,rb,8,8.0,19.0,10.0,28.0,6.0,14,0.0,Finished,0,0,0
1129,2024,9,7,Canadian Grand Prix,zhou,sauber,0,20.0,0.0,19.0,0.0,10.0,15,0.0,+1 Lap,0,0,0
1129,2024,9,7,Canadian Grand Prix,sainz,ferrari,12,12.0,108.0,4.0,252.0,2.0,16,0.0,Collision,0,0,1
1129,2024,9,7,Canadian Grand Prix,albon,williams,10,10.0,2.0,16.0,2.0,9.0,17,0.0,Collision,0,0,1
1129,2024,9,7,Canadian Grand Prix,perez,red_bull,16,16.0,107.0,5.0,301.0,1.0,18,0.0,Accident,0,0,1
1129,2024,9,7,Canadian Grand Prix,leclerc,ferrari,11,11.0,138.0,2.0,252.0,2.0,19,0.0,Engine,0,0,1
1129,2024,9,7,Canadian Grand Prix,sargeant,williams,13,13.0,0.0,21.0,2.0,9.0,20,0.0,Accident,0,0,1
